Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.7208414402441617,"InChI=1S/C16H12O5/c17-9-1-2-10-14(4-9)21-7-16(20)6-8-3-12(18)13(19)5-11(8)15(10)16/h1-6,17-20H,7H2",808.0;808.0;708.0;708.0;1920.0;1224.0;1224.0;1056.0,2,284.0684735,558685,C16H12O5,N,Oc1ccc2c(c1)OCC1(O)C=c3cc(O)c(O)cc3=C21,138.0301971435547:[C7H6O3]+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H10O4-H]+;269.0426025390625:[C15H10O5-H]+;270.0513000488281:[C15H10O5]+;271.05804443359375:[C15H10O5]+H+,UHFFFAOYSA,XPWNRECAMQNDNB,478.55528320900873,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,XPWNRECAMQNDNB-UHFFFAOYSA-N,8,21
0.7166496173369935,"InChI=1S/C16H12O5/c17-11-2-1-9-3-10(7-19-14(9)4-11)12-5-15-16(6-13(12)18)21-8-20-15/h1-6,17-18H,7-8H2",808.0;808.0;708.0;348.0;708.0;1324.0;1224.0;1428.0,2,284.0684735,2543,C16H12O5,N,Oc1ccc2c(c1)OCC(c1cc3c(cc1O)OCO3)=C2,138.0301971435547:[C7H5O3]+H+;213.05343627929688:[C13H10O3-H]+;214.0615997314453:[C13H10O3]+;225.0540313720703:[C14H8O3]+H+;253.0492401123047:[C15H10O4-H]+;269.0426025390625:[C15H10O5-H]+;270.0513000488281:[C15H10O5]+;271.05804443359375:[C15H10O5]+H+,UHFFFAOYSA,NSLWGXNKAGTHTP,475.7723979772407,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,NSLWGXNKAGTHTP-UHFFFAOYSA-N,8,21
0.7160200103246308,"InChI=1S/C16H12O5/c17-11-2-3-12-15(7-11)21-8-10(16(12)20)5-9-1-4-13(18)14(19)6-9/h1-7,17-19H,8H2",808.0;808.0;708.0;708.0;808.0;1224.0;1224.0;1324.0,2,284.0684735,55050,C16H12O5,N,O=C1C(=Cc2ccc(O)c(O)c2)COc2cc(O)ccc21,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H10O3-H]+;253.0492401123047:[C15H10O4-H]+;269.0426025390625:[C15H10O5-H]+;270.0513000488281:[C15H10O5]+;271.05804443359375:[C15H10O5]+H+,UHFFFAOYSA,KVYZXXBTJHJISR,475.3544117943021,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,KVYZXXBTJHJISR-UHFFFAOYSA-N,8,21
0.7117315210435093,"InChI=1S/C16H12O5/c17-8-1-2-9-12(3-8)18-6-11-10-4-14-15(20-7-19-14)5-13(10)21-16(9)11/h1-5,11,16-17H,6-7H2",808.0;808.0;708.0;708.0;808.0;1324.0;1224.0;1428.0,2,284.0684735,27910,C16H12O5,N,Oc1ccc2c(c1)OCC1c3cc4c(cc3OC21)OCO4,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H10O3-H]+;214.0615997314453:[C13H10O3]+;225.0540313720703:[C14H8O3]+H+;253.0492401123047:[C15H10O4-H]+;269.0426025390625:[C15H10O5-H]+;270.0513000488281:[C15H10O5]+;271.05804443359375:[C15H10O5]+H+,UHFFFAOYSA,HUKSJTUUSUGIDC,472.50735127878744,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,HUKSJTUUSUGIDC-UHFFFAOYSA-N,8,21
0.7108429520993836,"InChI=1S/C16H12O5/c17-11-3-1-9(2-4-11)5-10-8-21-14-7-12(18)6-13(19)15(14)16(10)20/h1-7,17-19H,8H2",808.0;808.0;708.0;708.0;696.0;1224.0;1224.0;1584.0,2,284.0684735,371348,C16H12O5,N,O=C1C(=Cc2ccc(O)cc2)COc2cc(O)cc(O)c21,138.0301971435547:[C7H6O3]+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H10O4-H]+;269.0426025390625:[C15H10O5-H]+;270.0513000488281:[C15H10O5]+;271.05804443359375:[C15H10O5]+H+,UHFFFAOYSA,PKCWSPYCHMNVKB,471.9174443464629,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,PKCWSPYCHMNVKB-UHFFFAOYSA-N,8,21
0.7000339042329903,"InChI=1S/C16H12O5/c17-10-3-1-8(2-4-10)12-6-9-5-11(18)7-13(19)14(9)16(21)15(12)20/h1-5,7,17-20H,6H2",1056.0;796.0;696.0;696.0;796.0;1224.0;1224.0;1584.0,2,284.0684735,548066,C16H12O5,N,O=C1C(O)=C(c2ccc(O)cc2)Cc2cc(O)cc(O)c21,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H10O5-H]+;270.0513000488281:[C15H10O5]+;271.05804443359375:[C15H10O5]+H+,UHFFFAOYSA,NIOVLTDMBNKFKJ,464.7414876462356,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,NIOVLTDMBNKFKJ-UHFFFAOYSA-N,8,21
0.6984661753318836,"InChI=1S/C16H12O5/c17-10-3-1-9(2-4-10)15(19)13-8-21-14-7-11(18)5-6-12(14)16(13)20/h1-7,13,17-18H,8H2",808.0;808.0;708.0;708.0;808.0;1584.0;1584.0;1584.0,2,284.0684735,426820,C16H12O5,N,O=C(c1ccc(O)cc1)C1COc2cc(O)ccc2C1=O,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H8O3]+H+;214.0615997314453:[C13H10O3]+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H10O4-H]+;269.0426025390625:[C15H10O5-H]+;270.0513000488281:[C15H10O5]+;271.05804443359375:[C15H10O5]+H+,UHFFFAOYSA,ZXHHIKSDNZIOMD,463.7006971112048,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,ZXHHIKSDNZIOMD-UHFFFAOYSA-N,8,21
0.6347807891942581,"InChI=1S/C16H12O5/c17-15(18)10-3-11-1-6-13(7-2-11)21-14-8-4-12(5-9-14)16(19)20/h1-10H,(H,17,18)(H,19,20)",1684.0;1324.0;360.0;1224.0;348.0;348.0;712.0,2,284.0684735,471190,C16H12O5,N,O=C(O)C=Cc1ccc(Oc2ccc(C(=O)O)cc2)cc1,138.0301971435547:[C7H5O3]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H10O3-H]+;253.0492401123047:[C15H10O4-H]+;270.0513000488281:[C15H11O5-H]+;271.05804443359375:[C15H11O5]+,UHFFFAOYSA,FUDSLNJVWJJVFT,421.4209719208171,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;270.0513000488281_999.0;271.05804443359375_157.2,FUDSLNJVWJJVFT-UHFFFAOYSA-N,7,21
0.5511027159875782,"InChI=1S/C16H12O5/c17-11-3-1-9(2-4-11)5-10-8-21-14-7-12(18)6-13(19)15(14)16(10)20/h1-4,6-8,17-19H,5H2",1432.0;1072.0;972.0;808.0;1224.0;1224.0;1584.0,2,284.0684735,395445,C16H12O5,N,O=c1c(Cc2ccc(O)cc2)coc2cc(O)cc(O)c12,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H10O4-H]+;270.0513000488281:[C15H11O5-H]+;271.05804443359375:[C15H11O5]+,UHFFFAOYSA,STWLHRJLBIXUSE,365.86841655129916,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;270.0513000488281_999.0;271.05804443359375_157.2,STWLHRJLBIXUSE-UHFFFAOYSA-N,7,21
0.5478039540840226,"InChI=1S/C16H12O5/c17-8-12-5-10(2-4-15(12)20)1-3-11-6-13(19)7-16(21)14(11)9-18/h1-9,19-21H/b3-1+",1684.0;1324.0;348.0;1224.0;1224.0;1224.0;796.0,2,284.0684735,317990,C16H12O5,N,O=Cc1cc(/C=C/c2cc(O)cc(O)c2C=O)ccc1O,138.0301971435547:[C7H5O3]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H10O3]+;225.0540313720703:[C14H10O3-H]+;253.0492401123047:[C15H10O4-H]+;270.0513000488281:[C15H11O5-H]+;271.05804443359375:[C15H11O5]+,HNQUOIGGSA,KSVVDMJECFEDLH,363.6784204594257,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;270.0513000488281_999.0;271.05804443359375_157.2,KSVVDMJECFEDLH-HNQUOIGGSA-N,7,21
0.4940778803619831,"InChI=1S/C16H12O5/c17-15(18)14(16(19)20)13-9-5-1-3-7-11(9)21-12-8-4-2-6-10(12)13/h1-8,13-14H,(H,17,18)(H,19,20)",1684.0;1324.0;1224.0;1572.0;1572.0;1672.0,2,284.0684735,513743,C16H12O5,N,O=C(O)C(C(=O)O)C1c2ccccc2Oc2ccccc21,213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H10O3-H]+;253.0492401123047:[C15H10O4-H]+;270.0513000488281:[C15H11O5-H]+;271.05804443359375:[C15H11O5]+,UHFFFAOYSA,DAGVVNNXSVDEPY,328.0105259817581,213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;270.0513000488281_999.0;271.05804443359375_157.2,DAGVVNNXSVDEPY-UHFFFAOYSA-N,6,21
