formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C27H30O14	[M + H]+	C27H30O14	14.579195230319957	14.579195230319957	0.0	2	0.7708930228956057	-1.1064435344467012	1.7479139467917584	-7.805822821027692E-4		579.17083	NaN	71_challenge_192_	N/A
1	C16H14O5	[M + H]+	C16H14O5	32.93828765772317	32.93828765772317	0.0	5	0.7938790231869903	-3.2856343436400404	3.2856343436400404	-0.0015747268885243704		287.09140	NaN	72_challenge_193_	N/A
1	C21H22O6	[M + H]+	C21H22O6	56.958013261482506	56.958013261482506	0.0	16	0.7771376312190559	-2.649862503995978	3.193135239447003	-0.0012180841317490157		371.14891	NaN	73_challenge_194_	N/A
1	C36H58O12	[M + H]+	C36H58O12	98.9737151142373	98.9737151142373	0.0	23	0.6664673865504	-1.6173919544680786	3.6369988547395713	-6.615311986470343E-4		683.40010	NaN	74_challenge_195_	N/A
1	C36H62O9	[M + H]+	C36H62O9	30.85582846206325	30.85582846206325	0.0	9	0.2699385039962594	14.705478117542341	14.705478117542341	-7.070028381788731E-4		639.44666	NaN	75_challenge_196_	N/A
1	C21H18O11	[M + H]+	C21H18O11	15.171233125179079	15.171233125179079	0.0	4	0.8415883888210415	-2.9424020965401123	2.9424020965401123	-0.0010111798325281862		447.09219	NaN	76_challenge_197_	N/A
1	C16H12O6	[M + H]+	C16H12O6	18.372328996553676	18.372328996553676	0.0	5	0.7451856576703128	-2.665224112612464	2.913020566710484	-0.0015016092346105915		301.07066	NaN	77_challenge_198_	N/A
1	C19H20O5	[M + H]+	C19H20O5	31.18513291669181	31.18513291669181	0.0	6	0.6935316179403289	-2.320170317128281	3.6174109110626307	-0.0013735579689600828		329.13835	NaN	78_challenge_2_	N/A
1	C7H14N2O3	[M + H]+	C7H14N2O3	10.280107038725408	10.280107038725408	0.0	6	0.15394950727211956	-6.58843814512224	9.703672180642815	-0.0025817852135759634		175.10772	NaN	79_challenge_201_	N/A
1	C15H14O7	[M + H]+	C15H14O7	20.002211278300717	20.002211278300717	0.0	7	0.42203807663587745	8.69059739035412	8.69059739035412	-0.0014722181102265913		307.08123	NaN	80_challenge_204_	N/A
1	C15H22N2O3	[M + H]+	C15H22N2O3	27.38098824301982	27.38098824301982	0.0	7	0.42299017170752606	-4.702056476203786	4.83156126108278	-0.0016194074349106273		279.17032	NaN	81_challenge_21_	N/A
1	C8H10N2O4	[M + H]+	C8H10N2O4	33.732506773116974	33.732506773116974	0.0	9	0.636939718315758	-0.32451513369568	2.6006494711415598	-0.0022709977372107532		199.07133	NaN	83_challenge_211_	N/A
1	C15H14O3	[M + H]+	C15H14O3	29.251163766521593	29.251163766521593	0.0	7	0.517078079306586	1.7040094407675255	2.8536315092421356	-0.0018596774892808744		243.10157	NaN	84_challenge_212_	N/A
1	C37H42N2O6	[M + H]+	C37H42N2O6	23.105730807878224	23.105730807878224	0.0	13	0.5885706537717511	-2.7461896795560086	4.720925648089741	-7.395416725574705E-4		611.31156	NaN	85_challenge_215_	N/A
1	C15H12O	[M + H]+	C15H12O	12.777037744751759	12.777037744751759	0.0	4	0.08171361948637651	-2.3155700471022342	3.3407048542595836	-0.002162118594190651		209.09609	NaN	86_challenge_222_	N/A
1	C21H18O11	[M + H]+	C21H18O11	94.29433880586026	94.29433880586026	0.0	39	0.9602016511083724	-3.7413260070402825	3.7413260070402825	-0.0010111797053879218		447.09219	NaN	87_challenge_223_	N/A
1	C6H11NO2S	[M + H]+	C6H11NO2S	37.74418147453415	37.74418147453415	0.0	11	0.28209163458006115	17.473604153900947	17.473604153900947	-0.0027896780043903295		162.05833	NaN	88_challenge_224_	N/A
1	C18H12O3	[M + H]+	C18H12O3	54.246448713344414	54.246448713344414	0.0	10	0.7629699599069643	-2.264733941568276	2.589617001604849	-0.0016315897463653908		277.08592	NaN	89_challenge_227_	N/A
1	C24H32O7	[M + H]+	C24H32O7	38.90146554794295	38.90146554794295	0.0	15	0.4856873315028141	0.1873274876788014	3.9636517488211727	-0.0010435539292906033		433.22208	NaN	90_challenge_229_	N/A
1	C20H26O5	[M + H]+	C20H26O5	3.5	3.5	0.0	1	0.0	NaN	NaN	-0.0013021590763706203		347.18530	NaN	91_challenge_23_	N/A
1	C38H42N2O6	[M + H]+	C38H42N2O6	20.52354630527994	20.52354630527994	0.0	19	0.4991935783924097	-2.186737136413765	3.197774726086355	-7.253040094102228E-4		623.31156	NaN	92_challenge_230_	N/A
1	C30H24O9	[M + H]+	C30H24O9	39.21967697043436	39.21967697043436	0.0	12	0.2093234285308519	20.779141911851923	20.779141911851923	-8.543722581823511E-4		529.14931	NaN	93_challenge_232_	N/A
1	C18H16O7	[M + H]+	C18H16O7	49.864098574062	49.864098574062	0.0	10	0.586445027171286	-1.7746800024694465	2.9551868534241494	-0.0013100395107491386		345.09688	NaN	94_challenge_233_	N/A
1	C14H21N3O5	[M + H]+	C14H21N3O5	6.460313592011919	6.460313592011919	0.0	4	0.6325945270783816	-2.936446012899963	6.1571234051359465	-0.0014482866359639436		312.15540	NaN	95_challenge_235_	N/A
1	C15H10O4	[M + H]+	C15H10O4	36.81084579373216	36.81084579373216	0.0	10	0.29484931001740977	-0.9314301781910184	3.084092822145677	-0.0017724510175185964		255.06518	NaN	96_challenge_236_	N/A
1	C20H26O10	[M + H]+	C20H26O10	97.15653280688852	97.15653280688852	0.0	23	0.6874363336839078	-2.744699724380881	3.9794079285100086	-0.0010583640659180059		427.15987	NaN	97_challenge_24_	N/A
1	C16H14O4	[M + H]+	C16H14O4	15.703676673870143	15.703676673870143	0.0	2	0.6515472980111868	-2.6826627969813153	2.6826627969813153	-0.0016676370645395816		271.09648	NaN	98_challenge_242_	N/A
1	C13H15NO2	[M + H]+	C13H15NO2	5.894729373034661	5.894729373034661	0.0	3	0.08396870226702027	4.355267984974333	4.355267984974333	-0.002072692163235933		218.11755	NaN	99_challenge_244_	N/A
1	C19H13NO5	[M + H]+	C19H13NO5	27.148201368277245	27.148201368277245	0.0	8	0.7692158707693131	-2.5852138333031567	3.5611221119696497	-0.0013451606849856944		336.08665	NaN	100_challenge_245_	N/A
1	C20H14ClNO4	[M + H]+	C20H14ClNO4	-3.6417238025235577	-3.6417238025235577	0.0	1	0.0	19.75553937287505	19.75553937287505	-0.001228278889905532		368.06841	NaN	101_challenge_246_	N/A
1	C28H48O6	[M + H]+	C28H48O6	51.09543703285053	51.09543703285053	0.0	16	0.2797861574062433	9.734456573458507	9.801516993102641	-9.392092691500752E-4		481.35237	NaN	102_challenge_248_	N/A
1	C21H20O11	[M + H]+	C21H20O11	45.25456423364314	45.25456423364314	0.0	14	0.6266861861899448	-0.6844252155187704	1.6779523283979048	-0.0010066416622253498		449.10784	NaN	103_challenge_249_	N/A
1	C30H28O8	[M + H]+	C30H28O8	37.368420548165844	37.368420548165844	0.0	11	0.7496205624845793	-2.1019016208151555	3.3322223070959796	-8.741359410100452E-4		517.18569	NaN	104_challenge_26_	N/A
1	C25H32O8	[M + H]+	C25H32O8	55.32291625935315	55.32291625935315	0.0	14	0.7519068886149454	-1.3100992309492685	3.0649863934324957	-9.802126174003661E-4		461.21699	NaN	105_challenge_28_	N/A
1	C17H16O5	[M + H]+	C17H16O5	45.33714272796731	45.33714272796731	0.0	11	0.6595860990677749	-2.4122911264659233	2.616541593955628	-0.0015014279702679925		301.10705	NaN	106_challenge_29_	N/A
1	C45H57NO14	[M + H]+	C45H57NO14	42.64938978527821	42.64938978527821	0.0	21	0.28944194242493804	-2.5993715675408193	3.081448784314251	-5.405289163410531E-4		836.38518	NaN	107_challenge_31_	N/A
1	C25H32N2O6	[M + H]+	C25H32N2O6	30.13528958272214	30.13528958272214	0.0	16	0.8298402163396469	-2.0690191550660333	2.7970700735023004	-9.887527970117661E-4		457.23331	NaN	108_challenge_34_	N/A
1	C14H12O4	[M + H]+	C14H12O4	91.86670066617347	91.86670066617347	0.0	21	0.7011163914723091	-1.7227141342288652	3.7417617420804232	-0.0018446589125714478		245.08083	NaN	109_challenge_35_	N/A
1	C30H46O6	[M + H]+	C30H46O6	54.02470166170728	54.02470166170728	0.0	12	0.4066307319372512	1.4744110845284861	4.653781651477873	-8.981873294236338E-4		503.33672	NaN	110_challenge_36_	N/A
1	C45H49NO13	[M + H]+	C45H49NO13	35.831133563798346	35.831133563798346	0.0	19	0.3416232638881535	7.714671140632721	8.261652917626051	-5.565368270563486E-4		812.32767	NaN	111_challenge_38_	N/A
1	C16H12O5	[M + H]+	C16H12O5	34.68454374134946	34.68454374134946	0.0	9	0.6900756277423558	-3.951519778838518	3.951519778838518	-0.0015858609169921122		285.07575	NaN	112_challenge_4_	N/A
1	C15H12O6	[M + H]+	C15H12O6	52.88784882697677	52.88784882697677	0.0	10	0.8055424326722423	-1.2400241004469301	2.8523322300379936	-0.0015639445493032102		289.07066	NaN	113_challenge_40_	N/A
1	C17H18O6	[M + H]+	C17H18O6	43.20453120850296	43.20453120850296	0.0	7	0.7949505449965872	-1.9058770946461319	2.1995270868598236	-0.0014166894150599559		319.11761	NaN	114_challenge_41_	N/A
1	C18H27NO3	[M + H]+	C18H27NO3	0.9057247858948436	0.9057247858948436	0.0	1	0.0	-1.1299783195476651	1.1299783195476651	-0.0014764241837829926		306.20637	NaN	115_challenge_42_	N/A
1	C42H70O13	[M + H]+	C42H70O13	26.874710661739712	26.874710661739712	0.0	8	0.20052382235295144	1.2316353911297393	6.115335401800647	-5.770223325643019E-4		783.48892	NaN	116_challenge_46_	N/A
1	C21H18O14	[M + H]+	C21H18O14	31.298905957784335	31.298905957784335	0.0	16	0.8003072855050525	0.8846020248392671	2.5939122717218117	-9.131725424414786E-4		495.07693	NaN	117_challenge_47_	N/A
1	C28H34O15	[M + H]+	C28H34O15	47.12642144506951	47.12642144506951	0.0	18	0.6355210384151586	-1.2594156696737633	3.8451355965897447	-7.396804224769011E-4		611.19705	NaN	118_challenge_49_	N/A
1	C17H14O4	[M + H]+	C17H14O4	22.365687407780946	22.365687407780946	0.0	5	0.7983070457461465	-1.941492485629949	2.4398184966078666	-0.0015969486390737388		283.09648	NaN	119_challenge_50_	N/A
1	C16H16O4	[M + H]+	C16H16O4	11.506464195426572	11.506464195426572	0.0	6	0.06669970513855958	25.847416169853226	25.847416169853226	-0.001655329399206562		273.11213	NaN	120_challenge_51_	N/A
1	C15H10O5	[M + H]+	C15H10O5	50.343016384215545	50.343016384215545	0.0	15	0.7192562485670233	1.6634308449820836	4.430573259271516	-0.0016678609182970425		271.06010	NaN	121_challenge_52_	N/A
1	C15H10O6	[M + H]+	C15H10O6	13.829622899297501	13.829622899297501	0.0	4	0.8404720885337025	-2.3201766043231715	2.3201766043231715	-0.0015749264922065836		287.05501	NaN	122_challenge_53_	N/A
1	C21H18N2O5	[M + H]+	C21H18N2O5	16.648661421055586	16.648661421055586	0.0	9	0.604590914440762	-2.5834477831968816	4.625243841352195	-0.0011924456529846582		379.12885	NaN	123_challenge_54_	N/A
1	C25H28O6	[M + H]+	C25H28O6	47.16979119964636	47.16979119964636	0.0	12	0.25595932652942677	0.004312578884623473	2.4413177692673145	-0.0010632524536441995		425.19586	NaN	124_challenge_56_	N/A
1	C54H92O24	[M + H]+	C54H92O24	65.22086788037763	65.22086788037763	0.0	22	0.5299986738579914	2.5393958684984472	5.587108114214213	-4.016417682924454E-4		1125.60513	NaN	125_challenge_59_	N/A
1	C15H10O7	[M + H]+	C15H10O7	33.765934580614804	33.765934580614804	0.0	10	0.3460374190984845	-2.131191067210189	2.8069816923987316	-0.0014918021869575874		303.04993	NaN	126_challenge_60_	N/A
1	C15H12O2	[M + H]+	C15H12O2	48.896082279770624	48.896082279770624	0.0	10	0.2865519782822796	-2.154845716531551	2.154845716531551	-0.0020084789486769492		225.09101	NaN	127_challenge_61_	N/A
1	C15H10O3	[M + H]+	C15H10O3	4.692116909613211	4.692116909613211	0.0	2	0.3467034066167813	-3.0514692784170365	3.0514692784170365	-0.0018910361274542121		239.07027	NaN	128_challenge_62_	N/A
1	C15H18O3	[M + H]+	C15H18O3	42.22902644541732	42.22902644541732	0.0	12	0.09000130991126452	6.06864684682468	9.208528288103704	-0.0018293419127654947		247.13287	NaN	129_challenge_63_	N/A
